5 0
5.15625 0
5.15625 0.15625
5 0.15625
5 0

5.15625 0
5.3125 0
5.3125 0.15625
5.15625 0.15625
5.15625 0

5 0.15625
5.15625 0.15625
5.15625 0.3125
5 0.3125
5 0.15625

5.3125 0
5.46875 0
5.46875 0.15625
5.3125 0.15625
5.3125 0

5.46875 0
5.625 0
5.625 0.15625
5.46875 0.15625
5.46875 0

5.46875 0.15625
5.625 0.15625
5.625 0.3125
5.46875 0.3125
5.46875 0.15625

5.46875 0.3125
5.625 0.3125
5.625 0.46875
5.46875 0.46875
5.46875 0.3125

5.46875 0.46875
5.625 0.46875
5.625 0.625
5.46875 0.625
5.46875 0.46875

5.3125 0.46875
5.46875 0.46875
5.46875 0.625
5.3125 0.625
5.3125 0.46875

5 0.3125
5.15625 0.3125
5.15625 0.46875
5 0.46875
5 0.3125

5.15625 0.46875
5.3125 0.46875
5.3125 0.625
5.15625 0.625
5.15625 0.46875

5 0.46875
5.15625 0.46875
5.15625 0.625
5 0.625
5 0.46875

5.15625 0.15625
5.23438 0.15625
5.23438 0.234375
5.15625 0.234375
5.15625 0.15625

5.23438 0.15625
5.3125 0.15625
5.3125 0.234375
5.23438 0.234375
5.23438 0.15625

5.15625 0.234375
5.23438 0.234375
5.23438 0.3125
5.15625 0.3125
5.15625 0.234375

5.3125 0.15625
5.39062 0.15625
5.39062 0.234375
5.3125 0.234375
5.3125 0.15625

5.39062 0.15625
5.46875 0.15625
5.46875 0.234375
5.39062 0.234375
5.39062 0.15625

5.39062 0.234375
5.46875 0.234375
5.46875 0.3125
5.39062 0.3125
5.39062 0.234375

5.39062 0.3125
5.46875 0.3125
5.46875 0.390625
5.39062 0.390625
5.39062 0.3125

5.39062 0.390625
5.46875 0.390625
5.46875 0.46875
5.39062 0.46875
5.39062 0.390625

5.3125 0.390625
5.39062 0.390625
5.39062 0.46875
5.3125 0.46875
5.3125 0.390625

5.15625 0.3125
5.23438 0.3125
5.23438 0.390625
5.15625 0.390625
5.15625 0.3125

5.23438 0.390625
5.3125 0.390625
5.3125 0.46875
5.23438 0.46875
5.23438 0.390625

5.15625 0.390625
5.23438 0.390625
5.23438 0.46875
5.15625 0.46875
5.15625 0.390625

5.23438 0.234375
5.27344 0.234375
5.27344 0.273438
5.23438 0.273438
5.23438 0.234375

5.27344 0.234375
5.3125 0.234375
5.3125 0.273438
5.27344 0.273438
5.27344 0.234375

5.23438 0.273438
5.27344 0.273438
5.27344 0.3125
5.23438 0.3125
5.23438 0.273438

5.3125 0.234375
5.35156 0.234375
5.35156 0.273438
5.3125 0.273438
5.3125 0.234375

5.35156 0.234375
5.39062 0.234375
5.39062 0.273438
5.35156 0.273438
5.35156 0.234375

5.35156 0.273438
5.39062 0.273438
5.39062 0.3125
5.35156 0.3125
5.35156 0.273438

5.35156 0.3125
5.39062 0.3125
5.39062 0.351562
5.35156 0.351562
5.35156 0.3125

5.35156 0.351562
5.39062 0.351562
5.39062 0.390625
5.35156 0.390625
5.35156 0.351562

5.3125 0.351562
5.35156 0.351562
5.35156 0.390625
5.3125 0.390625
5.3125 0.351562

5.23438 0.3125
5.27344 0.3125
5.27344 0.351562
5.23438 0.351562
5.23438 0.3125

5.27344 0.351562
5.3125 0.351562
5.3125 0.390625
5.27344 0.390625
5.27344 0.351562

5.23438 0.351562
5.27344 0.351562
5.27344 0.390625
5.23438 0.390625
5.23438 0.351562

5.29297 0.292969
5.3125 0.292969
5.3125 0.3125
5.29297 0.3125
5.29297 0.292969

5.33203 0.273438
5.35156 0.273438
5.35156 0.292969
5.33203 0.292969
5.33203 0.273438

5.33203 0.292969
5.35156 0.292969
5.35156 0.3125
5.33203 0.3125
5.33203 0.292969

5.33203 0.3125
5.35156 0.3125
5.35156 0.332031
5.33203 0.332031
5.33203 0.3125

5.33203 0.332031
5.35156 0.332031
5.35156 0.351562
5.33203 0.351562
5.33203 0.332031

5.3125 0.332031
5.33203 0.332031
5.33203 0.351562
5.3125 0.351562
5.3125 0.332031

5.29297 0.332031
5.3125 0.332031
5.3125 0.351562
5.29297 0.351562
5.29297 0.332031

5.27344 0.332031
5.29297 0.332031
5.29297 0.351562
5.27344 0.351562
5.27344 0.332031

5.27344 0.273438
5.2832 0.273438
5.2832 0.283203
5.27344 0.283203
5.27344 0.273438

5.29297 0.283203
5.30273 0.283203
5.30273 0.292969
5.29297 0.292969
5.29297 0.283203

5.2832 0.292969
5.29297 0.292969
5.29297 0.302734
5.2832 0.302734
5.2832 0.292969

5.3125 0.273438
5.32227 0.273438
5.32227 0.283203
5.3125 0.283203
5.3125 0.273438

5.32227 0.273438
5.33203 0.273438
5.33203 0.283203
5.32227 0.283203
5.32227 0.273438

5.32227 0.283203
5.33203 0.283203
5.33203 0.292969
5.32227 0.292969
5.32227 0.283203

5.32227 0.292969
5.33203 0.292969
5.33203 0.302734
5.32227 0.302734
5.32227 0.292969

5.32227 0.302734
5.33203 0.302734
5.33203 0.3125
5.32227 0.3125
5.32227 0.302734

5.32227 0.3125
5.33203 0.3125
5.33203 0.322266
5.32227 0.322266
5.32227 0.3125

5.32227 0.322266
5.33203 0.322266
5.33203 0.332031
5.32227 0.332031
5.32227 0.322266

5.3125 0.322266
5.32227 0.322266
5.32227 0.332031
5.3125 0.332031
5.3125 0.322266

5.27344 0.3125
5.2832 0.3125
5.2832 0.322266
5.27344 0.322266
5.27344 0.3125

5.2832 0.322266
5.29297 0.322266
5.29297 0.332031
5.2832 0.332031
5.2832 0.322266

5.27344 0.322266
5.2832 0.322266
5.2832 0.332031
5.27344 0.332031
5.27344 0.322266

5.30273 0.322266
5.3125 0.322266
5.3125 0.332031
5.30273 0.332031
5.30273 0.322266

5.29297 0.322266
5.30273 0.322266
5.30273 0.332031
5.29297 0.332031
5.29297 0.322266

5.2832 0.273438
5.28809 0.273438
5.28809 0.27832
5.2832 0.27832
5.2832 0.273438

5.28809 0.273438
5.29297 0.273438
5.29297 0.27832
5.28809 0.27832
5.28809 0.273438

5.2832 0.27832
5.28809 0.27832
5.28809 0.283203
5.2832 0.283203
5.2832 0.27832

5.28809 0.288086
5.29297 0.288086
5.29297 0.292969
5.28809 0.292969
5.28809 0.288086

5.27344 0.283203
5.27832 0.283203
5.27832 0.288086
5.27344 0.288086
5.27344 0.283203

5.27832 0.283203
5.2832 0.283203
5.2832 0.288086
5.27832 0.288086
5.27832 0.283203

5.27344 0.288086
5.27832 0.288086
5.27832 0.292969
5.27344 0.292969
5.27344 0.288086

5.29297 0.273438
5.29785 0.273438
5.29785 0.27832
5.29297 0.27832
5.29297 0.273438

5.29785 0.273438
5.30273 0.273438
5.30273 0.27832
5.29785 0.27832
5.29785 0.273438

5.30273 0.273438
5.30762 0.273438
5.30762 0.27832
5.30273 0.27832
5.30273 0.273438

5.30762 0.273438
5.3125 0.273438
5.3125 0.27832
5.30762 0.27832
5.30762 0.273438

5.30273 0.283203
5.30762 0.283203
5.30762 0.288086
5.30273 0.288086
5.30273 0.283203

5.30762 0.288086
5.3125 0.288086
5.3125 0.292969
5.30762 0.292969
5.30762 0.288086

5.30273 0.288086
5.30762 0.288086
5.30762 0.292969
5.30273 0.292969
5.30273 0.288086

5.27344 0.292969
5.27832 0.292969
5.27832 0.297852
5.27344 0.297852
5.27344 0.292969

5.27344 0.297852
5.27832 0.297852
5.27832 0.302734
5.27344 0.302734
5.27344 0.297852

5.2832 0.302734
5.28809 0.302734
5.28809 0.307617
5.2832 0.307617
5.2832 0.302734

5.28809 0.302734
5.29297 0.302734
5.29297 0.307617
5.28809 0.307617
5.28809 0.302734

5.28809 0.307617
5.29297 0.307617
5.29297 0.3125
5.28809 0.3125
5.28809 0.307617

5.27344 0.302734
5.27832 0.302734
5.27832 0.307617
5.27344 0.307617
5.27344 0.302734

5.27344 0.307617
5.27832 0.307617
5.27832 0.3125
5.27344 0.3125
5.27344 0.307617

5.31738 0.283203
5.32227 0.283203
5.32227 0.288086
5.31738 0.288086
5.31738 0.283203

5.3125 0.292969
5.31738 0.292969
5.31738 0.297852
5.3125 0.297852
5.3125 0.292969

5.3125 0.297852
5.31738 0.297852
5.31738 0.302734
5.3125 0.302734
5.3125 0.297852

5.3125 0.302734
5.31738 0.302734
5.31738 0.307617
5.3125 0.307617
5.3125 0.302734

5.31738 0.3125
5.32227 0.3125
5.32227 0.317383
5.31738 0.317383
5.31738 0.3125

5.31738 0.317383
5.32227 0.317383
5.32227 0.322266
5.31738 0.322266
5.31738 0.317383

5.3125 0.317383
5.31738 0.317383
5.31738 0.322266
5.3125 0.322266
5.3125 0.317383

5.2832 0.317383
5.28809 0.317383
5.28809 0.322266
5.2832 0.322266
5.2832 0.317383

5.29297 0.3125
5.29785 0.3125
5.29785 0.317383
5.29297 0.317383
5.29297 0.3125

5.29785 0.3125
5.30273 0.3125
5.30273 0.317383
5.29785 0.317383
5.29785 0.3125

5.30273 0.3125
5.30762 0.3125
5.30762 0.317383
5.30273 0.317383
5.30273 0.3125

5.28809 0.27832
5.29053 0.27832
5.29053 0.280762
5.28809 0.280762
5.28809 0.27832

5.29053 0.27832
5.29297 0.27832
5.29297 0.280762
5.29053 0.280762
5.29053 0.27832

5.2832 0.283203
5.28564 0.283203
5.28564 0.285645
5.2832 0.285645
5.2832 0.283203

5.29053 0.283203
5.29297 0.283203
5.29297 0.285645
5.29053 0.285645
5.29053 0.283203

5.29053 0.285645
5.29297 0.285645
5.29297 0.288086
5.29053 0.288086
5.29053 0.285645

5.28809 0.285645
5.29053 0.285645
5.29053 0.288086
5.28809 0.288086
5.28809 0.285645

5.28564 0.288086
5.28809 0.288086
5.28809 0.290527
5.28564 0.290527
5.28564 0.288086

5.28564 0.290527
5.28809 0.290527
5.28809 0.292969
5.28564 0.292969
5.28564 0.290527

5.2832 0.290527
5.28564 0.290527
5.28564 0.292969
5.2832 0.292969
5.2832 0.290527

5.27832 0.288086
5.28076 0.288086
5.28076 0.290527
5.27832 0.290527
5.27832 0.288086

5.27832 0.290527
5.28076 0.290527
5.28076 0.292969
5.27832 0.292969
5.27832 0.290527

5.30029 0.280762
5.30273 0.280762
5.30273 0.283203
5.30029 0.283203
5.30029 0.280762

5.29785 0.280762
5.30029 0.280762
5.30029 0.283203
5.29785 0.283203
5.29785 0.280762

5.29541 0.280762
5.29785 0.280762
5.29785 0.283203
5.29541 0.283203
5.29541 0.280762

5.30762 0.27832
5.31006 0.27832
5.31006 0.280762
5.30762 0.280762
5.30762 0.27832

5.31006 0.27832
5.3125 0.27832
5.3125 0.280762
5.31006 0.280762
5.31006 0.27832

5.30273 0.280762
5.30518 0.280762
5.30518 0.283203
5.30273 0.283203
5.30273 0.280762

5.30762 0.283203
5.31006 0.283203
5.31006 0.285645
5.30762 0.285645
5.30762 0.283203

5.31006 0.285645
5.3125 0.285645
5.3125 0.288086
5.31006 0.288086
5.31006 0.285645

5.30762 0.285645
5.31006 0.285645
5.31006 0.288086
5.30762 0.288086
5.30762 0.285645

5.28076 0.29541
5.2832 0.29541
5.2832 0.297852
5.28076 0.297852
5.28076 0.29541

5.28076 0.297852
5.2832 0.297852
5.2832 0.300293
5.28076 0.300293
5.28076 0.297852

5.28076 0.300293
5.2832 0.300293
5.2832 0.302734
5.28076 0.302734
5.28076 0.300293

5.2832 0.307617
5.28564 0.307617
5.28564 0.310059
5.2832 0.310059
5.2832 0.307617

5.28564 0.307617
5.28809 0.307617
5.28809 0.310059
5.28564 0.310059
5.28564 0.307617

5.28564 0.310059
5.28809 0.310059
5.28809 0.3125
5.28564 0.3125
5.28564 0.310059

5.28076 0.302734
5.2832 0.302734
5.2832 0.305176
5.28076 0.305176
5.28076 0.302734

5.27832 0.307617
5.28076 0.307617
5.28076 0.310059
5.27832 0.310059
5.27832 0.307617

5.27832 0.310059
5.28076 0.310059
5.28076 0.3125
5.27832 0.3125
5.27832 0.310059

5.31494 0.283203
5.31738 0.283203
5.31738 0.285645
5.31494 0.285645
5.31494 0.283203

5.31982 0.288086
5.32227 0.288086
5.32227 0.290527
5.31982 0.290527
5.31982 0.288086

5.31982 0.290527
5.32227 0.290527
5.32227 0.292969
5.31982 0.292969
5.31982 0.290527

5.3125 0.288086
5.31494 0.288086
5.31494 0.290527
5.3125 0.290527
5.3125 0.288086

5.31494 0.290527
5.31738 0.290527
5.31738 0.292969
5.31494 0.292969
5.31494 0.290527

5.3125 0.290527
5.31494 0.290527
5.31494 0.292969
5.3125 0.292969
5.3125 0.290527

5.31982 0.292969
5.32227 0.292969
5.32227 0.29541
5.31982 0.29541
5.31982 0.292969

5.31738 0.297852
5.31982 0.297852
5.31982 0.300293
5.31738 0.300293
5.31738 0.297852

5.31982 0.302734
5.32227 0.302734
5.32227 0.305176
5.31982 0.305176
5.31982 0.302734

5.31982 0.305176
5.32227 0.305176
5.32227 0.307617
5.31982 0.307617
5.31982 0.305176

5.31982 0.307617
5.32227 0.307617
5.32227 0.310059
5.31982 0.310059
5.31982 0.307617

5.31982 0.310059
5.32227 0.310059
5.32227 0.3125
5.31982 0.3125
5.31982 0.310059

5.31738 0.310059
5.31982 0.310059
5.31982 0.3125
5.31738 0.3125
5.31738 0.310059

5.3125 0.307617
5.31494 0.307617
5.31494 0.310059
5.3125 0.310059
5.3125 0.307617

5.3125 0.310059
5.31494 0.310059
5.31494 0.3125
5.3125 0.3125
5.3125 0.310059

5.31494 0.314941
5.31738 0.314941
5.31738 0.317383
5.31494 0.317383
5.31494 0.314941

5.2832 0.314941
5.28564 0.314941
5.28564 0.317383
5.2832 0.317383
5.2832 0.314941

5.28809 0.3125
5.29053 0.3125
5.29053 0.314941
5.28809 0.314941
5.28809 0.3125

5.29053 0.3125
5.29297 0.3125
5.29297 0.314941
5.29053 0.314941
5.29053 0.3125

5.29053 0.314941
5.29297 0.314941
5.29297 0.317383
5.29053 0.317383
5.29053 0.314941

5.29053 0.319824
5.29297 0.319824
5.29297 0.322266
5.29053 0.322266
5.29053 0.319824

5.28809 0.319824
5.29053 0.319824
5.29053 0.322266
5.28809 0.322266
5.28809 0.319824

5.29785 0.317383
5.30029 0.317383
5.30029 0.319824
5.29785 0.319824
5.29785 0.317383

5.29297 0.319824
5.29541 0.319824
5.29541 0.322266
5.29297 0.322266
5.29297 0.319824

5.30762 0.3125
5.31006 0.3125
5.31006 0.314941
5.30762 0.314941
5.30762 0.3125

5.31006 0.3125
5.3125 0.3125
5.3125 0.314941
5.31006 0.314941
5.31006 0.3125

5.31006 0.317383
5.3125 0.317383
5.3125 0.319824
5.31006 0.319824
5.31006 0.317383

5.31006 0.319824
5.3125 0.319824
5.3125 0.322266
5.31006 0.322266
5.31006 0.319824

5.30762 0.319824
5.31006 0.319824
5.31006 0.322266
5.30762 0.322266
5.30762 0.319824

5.30518 0.319824
5.30762 0.319824
5.30762 0.322266
5.30518 0.322266
5.30518 0.319824

5.30273 0.319824
5.30518 0.319824
5.30518 0.322266
5.30273 0.322266
5.30273 0.319824

5.29175 0.281982
5.29297 0.281982
5.29297 0.283203
5.29175 0.283203
5.29175 0.281982

5.28809 0.280762
5.28931 0.280762
5.28931 0.281982
5.28809 0.281982
5.28809 0.280762

5.28931 0.280762
5.29053 0.280762
5.29053 0.281982
5.28931 0.281982
5.28931 0.280762

5.28564 0.283203
5.28687 0.283203
